County_Name,State_Name,Latitude,Longitude,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Stephenson,Illinois,42.3518383,-89.6622505,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3
Sterling,Alaska,60.5374600,-150.7630300,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,0,0
Steuben,Indiana,41.6438595,-85.0007296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2
Steuben,New York,42.2678268,-77.3838260,0,0,0,0,0,0,2,2,4,5,5,8,11,12,13,17,19,24,38,43,46
Stevens,Kansas,37.1923164,-101.3120723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1
Stevens,Washington,48.3991063,-117.8493243,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,3,4,4,5,5
Stewart,Georgia,32.0786911,-84.8340742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Stoddard,Missouri,36.8556618,-89.9442776,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,7
Stokes,North Carolina,36.4018949,-80.2394991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
Stone,Arkansas,35.8597830,-92.1568884,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5
Stone,Missouri,36.7600310,-93.4567982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
Story,Iowa,42.0362374,-93.4650489,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,4,4,5
Strafford,New Hampshire,43.2987174,-71.0304245,0,0,0,0,0,0,0,1,3,3,4,7,7,11,12,17,22,28,28,35,36
Sublette,Wyoming,42.7668511,-109.9147432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Suffolk,Massachusetts,42.3318916,-71.0753743,26,27,36,42,51,72,86,108,126,154,154,342,448,631,843,940,1115,1373,1373,1896,2183
Suffolk,New York,40.8773281,-72.8589804,28,41,74,97,116,239,459,662,1034,1458,1458,2260,2735,3385,4138,5023,5791,6713,7605,8746,10154
Suffolk,Virginia,36.6976981,-76.6377810,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,4,5,6,10
Sullivan,Indiana,39.0888125,-87.4146539,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,3
Sullivan,New Hampshire,43.3612061,-72.2224172,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,4,5,5
Sullivan,New York,41.7163135,-74.7681108,0,0,0,1,1,1,1,12,12,12,23,39,53,64,72,88,106,118,121,156,168
Sullivan,Tennessee,36.5128018,-82.3044950,1,1,1,1,1,1,1,1,1,2,2,2,4,6,6,8,11,13,13,17,18
Summit,Colorado,39.6341694,-106.1163607,2,2,1,5,5,5,7,7,7,8,8,9,9,13,13,11,14,20,34,26,35
Summit,Ohio,41.1259157,-81.5321883,1,2,2,4,4,6,10,15,23,28,28,42,50,65,79,99,118,131,144,155,165
Summit,Utah,40.8680986,-110.9558464,4,2,4,8,15,19,28,32,43,65,65,89,95,102,127,151,167,172,172,204,222
Sumner,Kansas,36.4467700,-86.3611300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2
Sumner,Tennessee,36.4694621,-86.4603320,0,0,0,0,2,2,11,11,22,34,34,36,43,58,82,93,179,184,184,268,283
Sumter,Alabama,32.5910653,-88.1988126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7
Sumter,Florida,28.7047445,-82.0809939,0,0,0,0,1,2,2,4,5,8,8,18,24,29,40,45,47,51,51,66,68
Sumter,Georgia,32.0399387,-84.1970631,0,0,0,0,0,0,2,2,2,2,2,5,7,10,13,15,17,35,37,48,67
Sumter,South Carolina,33.9164303,-80.3819637,0,0,0,0,0,0,1,3,3,4,4,10,10,10,24,30,34,39,39,66,75
Sunflower,Mississippi,33.6023050,-90.5886184,0,0,0,0,0,0,0,0,2,2,2,3,4,5,7,10,10,11,12,12,13
Surry,North Carolina,36.4147231,-80.6874915,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2
Surry,Virginia,37.1167973,-76.8883969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
Susquehanna,Pennsylvania,41.8213214,-75.8007834,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,4
Sussex,Delaware,38.6620172,-75.3987957,0,0,0,1,1,3,7,8,12,18,20,26,27,38,59,66,81,88,88,105,117
Sussex,New Jersey,41.1393450,-74.6906776,0,0,0,0,0,2,3,6,12,15,15,32,49,65,81,93,113,137,158,179,210
Sussex,Virginia,36.9216114,-77.2618990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Sutter,California,39.0346754,-121.6948457,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,9,10,10,14,14
Suwannee,Florida,30.1955819,-82.9914935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,7,11
Swain,North Carolina,35.4866761,-83.4925727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
Sweetwater,Wyoming,41.6613094,-108.8768938,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3
Swisher,Texas,34.5306242,-101.7348686,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Switzerland,Indiana,38.8262120,-85.0382018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,6
TBD,Missouri,36.5792441,-91.4697043,0,0,0,0,0,0,0,0,0,0,0,4,10,4,4,8,12,1,1,3,3
Talbot,Georgia,32.6994197,-84.5329709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3
Talbot,Maryland,38.7592645,-76.1136695,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,4,4,5
Talladega,Alabama,33.3801384,-86.1658453,0,0,0,0,0,1,1,1,1,1,1,3,4,4,4,4,6,7,7,8,12
Tallahatchie,Mississippi,33.9504633,-90.1732964,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2
Tallapoosa,Alabama,32.8649961,-85.7938504,0,0,0,0,0,0,0,0,0,1,1,4,4,5,5,8,12,12,13,17,20
Tama,Iowa,42.0797935,-92.5325313,0,0,0,0,0,0,0,0,3,3,3,4,4,5,8,9,10,11,14,17,22
Taney,Missouri,36.6571036,-93.0386814,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,5
Tangipahoa,Louisiana,30.6454574,-90.4117734,0,0,0,0,0,0,1,3,3,3,3,5,7,7,10,10,18,25,33,42,55
Taos,New Mexico,36.5778563,-105.6310357,0,0,0,1,1,1,2,3,3,3,3,3,3,8,8,9,10,11,11,13,13
Tarrant,Texas,32.8173000,-97.0765500,3,4,4,6,8,19,29,42,47,57,57,90,100,114,128,139,238,273,275,325,383
Tate,Mississippi,34.6503680,-89.9448812,0,0,0,0,0,0,0,0,1,1,1,2,6,8,8,9,9,11,11,12,13
Tattnall,Georgia,32.0457627,-82.0581514,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,3
Taylor,Georgia,32.5555869,-84.2492265,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2
Taylor,Iowa,40.7374170,-94.6963796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Taylor,Kentucky,37.3664341,-85.3278175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
Taylor,Texas,32.3013988,-99.8899813,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,9,11,14,14,18,23
Tazewell,Illinois,40.5075032,-89.5135175,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,4,4,5,7
Tazewell,Virginia,37.1249938,-81.5606122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2
Telfair,Georgia,31.9293189,-82.9389895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Teller,Colorado,38.8821200,-105.1617850,0,0,0,0,0,0,0,0,0,3,3,5,7,7,7,7,8,7,7,7,11
Terrebonne,Louisiana,29.4300667,-90.8754618,0,1,3,3,3,4,7,11,11,14,14,15,21,23,26,29,34,40,55,97,102
Terrebonne Parish,Louisiana,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrell,Georgia,31.7767617,-84.4367900,0,0,0,0,0,0,2,2,2,2,2,4,5,6,10,10,20,40,46,47,50
Terry,Texas,33.1737093,-102.3349442,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,4,4,4,4,4
Teton,Idaho,43.7594517,-111.2076444,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3
Teton,Wyoming,43.9188511,-110.5962596,0,0,0,0,0,1,2,2,2,2,2,6,7,12,14,14,17,23,26,29,32
Texas,Missouri,37.3172213,-91.9649991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Texas,Oklahoma,36.7479567,-101.4900765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Thomas,Georgia,30.8636779,-83.9193073,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,7,7,10,11,17,26
Thurston,Washington,46.9198058,-122.8298691,1,3,3,5,6,6,8,9,11,11,11,14,24,27,33,33,36,48,48,55,58
Tift,Georgia,31.4573225,-83.5267209,0,0,0,0,0,0,1,2,2,2,2,5,7,11,13,13,19,20,24,29,34
Tillamook,Oregon,45.4631487,-123.7093290,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3
Tioga,New York,42.0605700,-76.3451900,0,1,1,1,1,1,1,1,1,1,1,1,2,2,6,7,8,8,8,8,8
Tioga,Pennsylvania,41.7720421,-77.2542680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3
Tippah,Mississippi,34.7683027,-88.9088954,0,0,0,0,0,0,3,3,7,9,9,11,14,15,18,23,23,26,28,29,30
Tippecanoe,Indiana,40.3885675,-86.8940919,0,0,0,0,0,1,2,2,2,2,2,5,7,8,11,11,14,14,18,19,26
Tipton,Indiana,40.3113553,-86.0518449,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,4,4,4,5,5,5
Tipton,Tennessee,35.4979277,-89.7505029,0,0,0,0,0,0,1,2,5,6,6,6,8,10,11,15,16,21,21,24,28
Tishomingo,Mississippi,34.7405058,-88.2393943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Titus,Texas,33.2164177,-94.9653785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Todd,South Dakota,43.1933537,-100.7184225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Tolland,Connecticut,41.8550448,-72.3365675,0,0,0,0,0,4,4,5,14,16,16,27,33,33,37,40,50,56,56,67,79
Tom Green,Texas,31.4044260,-100.4619795,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,5,6,9,9,10,17
Tompkins,New York,42.4493350,-76.4706436,0,1,2,3,6,6,11,12,15,15,15,23,32,48,56,70,73,76,76,87,87
Tooele,Utah,40.5340800,-112.2984900,0,0,1,1,1,1,2,2,3,2,2,3,4,5,8,9,9,12,12,13,16
Toole,Montana,48.6552836,-111.6956780,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,6,7,7,6,12
Toombs,Georgia,32.1217828,-82.3313489,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,2,5,5
Torrance,New Mexico,34.6404681,-105.8508225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
Towns,Georgia,34.9166406,-83.7371836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Transylvania,North Carolina,35.2021980,-82.7983358,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,5,5,5,5
Traverse,Minnesota,45.7722696,-96.4716809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
Travis,Texas,30.3346227,-97.7821898,3,5,6,17,23,41,58,62,79,86,86,119,137,160,179,200,206,244,244,351,430
Trempealeau,Wisconsin,44.3049164,-91.3579545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TriCounty,Utah,40.1135639,-111.6594534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Trinity,Texas,31.0936983,-95.1316777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Troup,Georgia,33.0335189,-85.0282617,0,0,1,1,2,2,2,4,4,4,4,7,10,11,9,10,15,18,19,21,30
Trousdale,Tennessee,36.3920486,-86.1566792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,4,6,7
Trumbull,Ohio,41.3170671,-80.7611827,1,2,2,2,2,2,3,3,3,3,3,9,12,17,27,36,42,50,58,63,72
Tucker,West Virginia,39.1135508,-79.5649213,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
Tulare,California,36.2064900,-119.3430500,2,2,2,3,4,7,7,12,12,16,16,18,20,20,29,29,43,45,45,74,81
Tulsa,Oklahoma,36.1501100,-95.9935200,2,3,3,3,3,5,5,5,6,11,11,27,41,49,57,61,65,83,115,151,175
Tunica,Mississippi,34.6485925,-90.3707358,0,0,0,0,0,0,0,1,2,2,2,3,5,6,6,6,6,12,13,14,14
Tuolumne,California,38.0276437,-119.9546536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
Turner,Georgia,31.7163534,-83.6240550,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,6,12
Turner,South Dakota,43.3108795,-97.1486539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
Tuscaloosa,Alabama,33.2104200,-87.5662500,1,2,3,3,3,4,4,6,7,9,9,17,19,22,23,23,28,29,30,37,41
Tuscarawas,Ohio,40.3975800,-81.4072700,0,1,1,1,1,1,1,1,2,2,2,3,3,3,5,5,7,7,14,16,18
Tuscola,Michigan,43.4641268,-83.4168226,0,0,0,0,0,0,0,1,1,1,1,2,2,2,4,4,5,9,11,14,15
Twiggs,Georgia,32.6671678,-83.4270028,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2
Twin Falls,Idaho,42.5561900,-114.4696000,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,3,5,6,6,32,33
Tyler,Texas,30.7712325,-94.3765354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
Uinta,Wyoming,41.2874783,-110.5476712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Uintah,Utah,40.1249027,-109.5183881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Ulster,New York,41.9598600,-73.9903300,5,5,7,8,9,9,9,18,18,18,35,65,78,98,135,186,207,217,222,243,263
Umatilla,Oregon,45.9176800,-119.3420300,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,5,5,5,5
Unassign,Colorado,29.6208676,-96.5262925,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Alabama,32.8066710,-86.7911300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Alaska,61.3707160,-152.4044190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Unassigned,Arizona,33.7297590,-111.4312210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Arkansas,34.9697040,-92.3731230,9,9,10,19,19,58,96,118,121,8,8,42,24,35,32,31,42,39,39,45,51
Unassigned,California,36.1162030,-119.6815640,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Unassigned,Colorado,39.0598110,-105.3111040,2,2,1,16,0,57,20,1,1,5,5,18,102,136,162,186,160,129,129,144,158
Unassigned,Connecticut,41.5977820,-72.7553710,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,176,77,77,174,218
Unassigned,Delaware,39.3185230,-75.5071410,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Florida,27.7662790,-81.6867830,5,0,36,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,216,9,10
Unassigned,Georgia,33.0406190,-83.6430740,22,0,0,0,0,5,28,36,27,46,46,144,178,217,229,226,114,183,516,665,260
Unassigned,Guam,13.4211290,144.7397200,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Hawaii,21.0943180,-157.4983370,0,0,0,0,0,10,0,0,0,5,5,24,6,5,4,8,13,15,15,20,11
Unassigned,Illinois,40.3494570,-88.9861370,0,0,24,0,0,6,4,3,2,63,63,2,18,0,8,8,13,17,17,37,415
Unassigned,Indiana,39.8494260,-86.2582780,0,0,0,0,1,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0
Unassigned,Iowa,42.0115390,-93.2105260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Unassigned,Kentucky,37.6681400,-84.6700670,2,0,0,0,7,19,0,23,39,15,15,54,104,158,150,69,53,18,18,113,32
Unassigned,Louisiana,31.1695460,-91.8678050,15,4,18,0,23,3,7,9,50,11,11,11,13,16,9,8,14,22,28,0,0
Unassigned,Maine,44.6939470,-69.3819270,2,4,0,6,7,13,2,3,8,5,5,2,1,3,3,5,5,6,6,8,11
Unassigned,Maryland,39.0639460,-76.8021010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Massachusetts,42.2301710,-71.5301060,0,0,0,0,0,13,19,20,30,53,53,159,267,303,356,460,489,333,333,270,213
Unassigned,Michigan,43.3266180,-84.5360950,1,1,1,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
Unassigned,Minnesota,45.6944540,-93.9001920,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Unassigned,Mississippi,32.7416460,-89.6786960,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0
Unassigned,Missouri,38.4560850,-92.2883680,1,0,0,0,0,2,7,0,0,4,4,0,0,0,0,0,0,0,174,0,0
Unassigned,Montana,46.9219250,-110.4543530,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Unassigned,Navajo Nation,35.3995506,-110.3213878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Unassigned,Nebraska,41.1253700,-98.2680820,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,4,4,2,1
Unassigned,Nevada,38.3135150,-117.0553740,0,0,0,0,0,11,14,3,36,89,17,90,4,16,93,269,118,102,102,148,16
Unassigned,New Hampshire,43.4524920,-71.5638960,0,6,0,0,0,5,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Unassigned,New Jersey,40.2989040,-74.5210110,0,0,2,17,15,108,92,140,221,419,419,930,1478,1984,2478,3020,3847,3686,4512,4866,4808
Unassigned,New Mexico,34.8405150,-106.2484820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Unassigned,New York,42.1657260,-74.9480510,100,110,0,128,0,18,449,0,23,62,1514,0,0,0,0,0,0,0,0,0,0
Unassigned,North Carolina,35.6300660,-79.8064190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,North Dakota,47.5289120,-99.7840120,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Unassigned,Northern Mariana Islands,15.1888248,145.7535105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Unassigned,Oklahoma,35.5653420,-96.9289170,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Pennsylvania,40.5907520,-77.2097550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Rhode Island,41.6808930,-71.5117800,9,0,0,0,0,0,0,12,8,5,5,31,33,71,2,57,116,82,160,92,146
Unassigned,South Dakota,44.2997820,-99.4388280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Tennessee,35.7478450,-86.6923450,0,0,0,0,0,21,35,0,0,54,54,81,112,172,161,190,101,307,307,35,54
Unassigned,Texas,31.0544870,-97.5634610,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,US Virgin Islands,17.7526250,-64.7354200,0,1,1,2,2,3,3,6,6,17,17,17,17,19,22,0,0,0,0,0,1
Unassigned,Utah,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Vermont,44.0458760,-72.7106860,0,0,0,5,5,9,11,0,0,0,0,2,8,6,7,7,28,11,14,5,6
Unassigned,Virginia,37.7693370,-78.1699680,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Washington,47.4009020,-121.4904940,65,39,102,57,165,151,130,146,164,114,112,0,69,0,160,125,274,274,303,501,483
Unassigned,West Virginia,38.4912260,-80.9544530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unassigned,Wisconsin,44.2685430,-89.6165080,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,55,0,0,0,0
Unassigned Southwest,Utah,41.1674400,-111.9882800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Unicoi,Tennessee,36.1107806,-82.4322802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Union,Arkansas,33.1713593,-92.5971964,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,8,8,8,10,10
Union,Florida,30.0438157,-82.3713991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Union,Georgia,34.8339305,-83.9904506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Union,Kentucky,37.6555677,-87.9401421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2
Union,Louisiana,32.8318562,-92.3748009,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,9,9,9,11,13,17
Union,Mississippi,34.4904109,-89.0039303,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,3,3,3,4,5
Union,New Jersey,40.6963500,-74.2695700,1,4,8,15,26,29,43,81,124,189,189,262,432,519,742,896,1213,1418,1661,2010,2487
Union,North Carolina,34.9883257,-80.5307445,0,0,0,0,1,2,6,9,12,13,13,24,27,34,34,38,39,44,47,59,63
Union,Ohio,40.2994141,-83.3716369,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4
Union,Oregon,45.3103493,-118.0090335,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
Union,Pennsylvania,40.9630105,-77.0620201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,2,2,3
Union,South Carolina,34.6886087,-81.6197142,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,5,6
Union,South Dakota,42.8342398,-96.6560015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3
Union,Tennessee,36.2879072,-83.8374124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Unitah,Utah,40.1249027,-109.5183881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Unknown,Idaho,47.5760400,-115.9290500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown,Illinois,40.3494570,-88.9861370,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown,Kansas,38.5266000,-96.7264860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown,Massachusetts,42.2301710,-71.5301060,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown,Michigan,43.3266180,-84.5360950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,28
Unknown,Tennessee,35.7478450,-86.6923450,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0
Unknown,Virginia,37.7693370,-78.1699680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upshur,Texas,32.7363127,-94.9414227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,3
Upshur,West Virginia,38.8978053,-80.2333566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Upson,Georgia,32.8811911,-84.2993593,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,5,5,6,8
Utah,Utah,40.1135638,-111.6594534,0,0,0,0,1,2,2,3,6,11,11,18,24,26,30,50,57,70,70,105,150
Uvalde,Texas,29.3573635,-99.7621899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,4,4
Val Verde,Texas,26.1761900,-98.0811200,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,5,5,5,5,5,5
Valencia,New Mexico,34.7153780,-106.8092577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,5,5,5,5
Valley,Idaho,44.7684499,-115.5605557,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,3
Van Buren,Arkansas,35.4367700,-94.3487700,0,0,0,0,0,0,0,0,1,3,3,10,11,16,17,17,20,19,19,20,20
Van Buren,Iowa,42.0997200,-90.3842600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5
Van Buren,Michigan,42.2513073,-86.0188899,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,4,7,10,12,12
Van Wert,Ohio,40.8696300,-84.5800300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2
Van Zandt,Texas,32.5622995,-95.8358721,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3
Vance,North Carolina,36.3569016,-78.4111291,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,4,5,7,9
Vanderburgh,Indiana,38.0258646,-87.5856497,0,0,0,0,0,0,1,1,1,1,1,1,4,6,10,17,17,18,20,23,33
Venango,Pennsylvania,41.4009589,-79.7579024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3
Ventura,California,34.2808200,-119.2923200,5,5,4,10,10,13,19,25,30,35,35,50,50,61,98,109,126,149,149,177,189
Verm.,Indiana,40.6520615,-79.0875062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
